count,mno,district,popsize,date,farm.type,year,rate,id,Chill_Apr,Chill_May,Chill_Jun,Chill_Jul,Chill_Aug,Chill_Sep,Deficit_Jan,Deficit_Feb,Deficit_Mar,Deficit_Apr,Deficit_May,Deficit_Jun,Deficit_Jul,Deficit_Aug,Deficit_Sep,Deficit_Oct,Deficit_Nov,Deficit_Dec,Frost_Jan,Frost_Feb,Frost_Mar,Frost_Apr,Frost_May,Frost_Jun,Frost_Jul,Frost_Aug,Frost_Sep,Frost_Oct,Frost_Nov,Frost_Dec,Rad_Jan,Rad_Feb,Rad_Mar,Rad_Apr,Rad_May,Rad_Jun,Rad_Jul,Rad_Aug,Rad_Sep,Rad_Oct,Rad_Nov,Rad_Dec,Rain_Jan,Rain_Feb,Rain_Mar,Rain_Apr,Rain_May,Rain_Jun,Rain_Jul,Rain_Aug,Rain_Sep,Rain_Oct,Rain_Nov,Rain_Dec,Raindays_Jan,Raindays_Feb,Raindays_Mar,Raindays_Apr,Raindays_May,Raindays_Jun,Raindays_Jul,Raindays_Aug,Raindays_Sep,Raindays_Oct,Raindays_Nov,Raindays_Dec,RH_Jan,RH_Feb,RH_Mar,RH_Apr,RH_May,RH_Jun,RH_Jul,RH_Aug,RH_Sep,RH_Oct,RH_Nov,RH_Dec,Runoff_Jan,Runoff_Feb,Runoff_Mar,Runoff_Apr,Runoff_May,Runoff_Jun,Runoff_Jul,Runoff_Aug,Runoff_Sep,Runoff_Oct,Runoff_Nov,Runoff_Dec,Sun_Jan,Sun_Feb,Sun_Mar,Sun_Apr,Sun_May,Sun_Jun,Sun_Jul,Sun_Aug,Sun_Sep,Sun_Oct,Sun_Nov,Sun_Dec,Tearth_Jan,Tearth_Feb,Tearth_Mar,Tearth_Apr,Tearth_May,Tearth_Jun,Tearth_Jul,Tearth_Aug,Tearth_Sep,Tearth_Oct,Tearth_Nov,Tearth_Dec,Tgrassmin_Jan,Tgrassmin_Feb,Tgrassmin_Mar,Tgrassmin_Apr,Tgrassmin_May,Tgrassmin_Jun,Tgrassmin_Jul,Tgrassmin_Aug,Tgrassmin_Sep,Tgrassmin_Oct,Tgrassmin_Nov,Tgrassmin_Dec,Tmax_Jan,Tmax_Feb,Tmax_Mar,Tmax_Apr,Tmax_May,Tmax_Jun,Tmax_Jul,Tmax_Aug,Tmax_Sep,Tmax_Oct,Tmax_Nov,Tmax_Dec,Tmean_Jan,Tmean_Feb,Tmean_Mar,Tmean_Apr,Tmean_May,Tmean_Jun,Tmean_Jul,Tmean_Aug,Tmean_Sep,Tmean_Oct,Tmean_Nov,Tmean_Dec,Tmin_Jan,Tmin_Feb,Tmin_Mar,Tmin_Apr,Tmin_May,Tmin_Jun,Tmin_Jul,Tmin_Aug,Tmin_Sep,Tmin_Oct,Tmin_Nov,Tmin_Dec,Tsd_Jan,Tsd_Feb,Tsd_Mar,Tsd_Apr,Tsd_May,Tsd_Jun,Tsd_Jul,Tsd_Aug,Tsd_Sep,Tsd_Oct,Tsd_Nov,Tsd_Dec,VP_Jan,VP_Feb,VP_Mar,VP_Apr,VP_May,VP_Jun,VP_Jul,VP_Aug,VP_Sep,VP_Oct,VP_Nov,VP_Dec
11,6,Auckland,1667,6/1/2014,Cattle,2014,0.00659868,Auckland__2014-06-01,1,33,28.66666667,120,58,12.33333333,154.2197333,85.61863333,40.63396667,0.788466667,1.843933333,0,0,0,0,0,32.89963333,33.83213333,0,0,0,0,1.333333333,0.333333333,7,3.333333333,1,0.666666667,0,0,25.4738,19.03513333,15.8416,11.41653333,7.846866667,6.547233333,7.603566667,10.03516667,13.16643333,16.84916667,21.02956667,20.69966667,7.866666667,26.8,78.53333333,100.2,152.6,179.4666667,96.73333333,131.4,144.6,90.2,66.73333333,90.46666667,4.666666667,10.33333333,13,15,19,18.66666667,18.66666667,16,17.33333333,14.66666667,17.66666667,10.33333333,73.9785,81.4524,84.83756667,85.0333,86.88176667,89.02223333,87.03226667,81.05376667,81.4111,77.68816667,76.35556667,76.80646667,0,0,0,0,71.46666667,117.9666667,70,82.9,87.6,4.8,1.033333333,0,315.35,187.4,202.65,167.75,134.5,123.6,140.8,147.85,157.8,186.6,220.85,195.05,21.3484,19.8929,18.91125,16.0833,13.0774,11.43,9.01935,9.9403,12.37335,13.5645,15.21,18.54325,6.6,7.666666667,6.8,4.233333333,-2.333333333,-0.033333333,-4.4,-2.766666667,-1.7,-0.366666667,1.566666667,2.733333333,25.16343333,24.20713333,23.7355,20.7389,17.33116667,16.7289,14.34303333,14.92473333,16.68223333,17.77313333,18.80556667,21.5602,20.2742,18.66906667,17.90646667,16.25776667,13.32903333,12.19556667,9.9473,11.09353333,13.24,13.80643333,15.13556667,17.80106667,15.48063333,15.2226,15.18713333,12.81666667,9.853766667,9.394433333,6.834433333,7.810733333,9.737766667,10.42906667,11.13,14.2419,1.386966667,1.313666667,1.5382,2.2857,2.241733333,1.5775,2.4329,1.718466667,1.530933333,1.4723,1.924066667,2.0019,17.59386667,17.57726667,17.44993333,15.8204,13.43616667,12.7509,10.74926667,10.7952,12.4215,12.35503333,13.21216667,15.7593
5,7,Auckland,1667,7/1/2014,Cattle,2014,0.0029994,Auckland__2014-07-01,1,33,59,120,58,12.33333333,154.2197333,85.61863333,40.63396667,0.788466667,1.843933333,0,0,0,0,0,32.89963333,33.83213333,0,0,0,0,1.333333333,3.333333333,7,3.333333333,1,0.666666667,0,0,25.4738,19.03513333,15.8416,11.41653333,7.846866667,7.156433333,7.603566667,10.03516667,13.16643333,16.84916667,21.02956667,20.69966667,7.866666667,26.8,78.53333333,100.2,152.6,70.53333333,96.73333333,131.4,144.6,90.2,66.73333333,90.46666667,4.666666667,10.33333333,13,15,19,19.66666667,18.66666667,16,17.33333333,14.66666667,17.66666667,10.33333333,73.9785,81.4524,84.83756667,85.0333,86.88176667,85.6889,87.03226667,81.05376667,81.4111,77.68816667,76.35556667,76.80646667,0,0,0,0,71.46666667,45.5,70,82.9,87.6,4.8,1.033333333,0,315.35,187.4,202.65,167.75,134.5,138.7,140.8,147.85,157.8,186.6,220.85,195.05,21.3484,19.8929,18.91125,16.0833,13.0774,11.14835,9.01935,9.9403,12.37335,13.5645,15.21,18.54325,6.6,7.666666667,6.8,4.233333333,-2.333333333,-4.4,-4.4,-2.766666667,-1.7,-0.366666667,1.566666667,2.733333333,25.16343333,24.20713333,23.7355,20.7389,17.33116667,15.52886667,14.34303333,14.92473333,16.68223333,17.77313333,18.80556667,21.5602,20.2742,18.66906667,17.90646667,16.25776667,13.32903333,11.39666667,9.9473,11.09353333,13.24,13.80643333,15.13556667,17.80106667,15.48063333,15.2226,15.18713333,12.81666667,9.853766667,8.916666667,6.834433333,7.810733333,9.737766667,10.42906667,11.13,14.2419,1.386966667,1.313666667,1.5382,2.2857,2.241733333,2.564933333,2.4329,1.718466667,1.530933333,1.4723,1.924066667,2.0019,17.59386667,17.57726667,17.44993333,15.8204,13.43616667,11.7135,10.74926667,10.7952,12.4215,12.35503333,13.21216667,15.7593
1,8,Auckland,1667,8/1/2014,Cattle,2014,0.00059988,Auckland__2014-08-01,1,33,59,135.6666667,58,12.33333333,154.2197333,85.61863333,40.63396667,0.788466667,1.843933333,0,0,0,0,0,32.89963333,33.83213333,0,0,0,0,1.333333333,3.333333333,7.333333333,3.333333333,1,0.666666667,0,0,25.4738,19.03513333,15.8416,11.41653333,7.846866667,7.156433333,7.724433333,10.03516667,13.16643333,16.84916667,21.02956667,20.69966667,7.866666667,26.8,78.53333333,100.2,152.6,70.53333333,132.1333333,131.4,144.6,90.2,66.73333333,90.46666667,4.666666667,10.33333333,13,15,19,19.66666667,17,16,17.33333333,14.66666667,17.66666667,10.33333333,73.9785,81.4524,84.83756667,85.0333,86.88176667,85.6889,87.76343333,81.05376667,81.4111,77.68816667,76.35556667,76.80646667,0,0,0,0,71.46666667,45.5,102.6333333,82.9,87.6,4.8,1.033333333,0,315.35,187.4,202.65,167.75,134.5,138.7,146.55,147.85,157.8,186.6,220.85,195.05,21.3484,19.8929,18.91125,16.0833,13.0774,11.14835,9.1903,9.9403,12.37335,13.5645,15.21,18.54325,6.6,7.666666667,6.8,4.233333333,-2.333333333,-4.4,-5,-2.766666667,-1.7,-0.366666667,1.566666667,2.733333333,25.16343333,24.20713333,23.7355,20.7389,17.33116667,15.52886667,14.1484,14.92473333,16.68223333,17.77313333,18.80556667,21.5602,20.2742,18.66906667,17.90646667,16.25776667,13.32903333,11.39666667,9.8344,11.09353333,13.24,13.80643333,15.13556667,17.80106667,15.48063333,15.2226,15.18713333,12.81666667,9.853766667,8.916666667,6.727933333,7.810733333,9.737766667,10.42906667,11.13,14.2419,1.386966667,1.313666667,1.5382,2.2857,2.241733333,2.564933333,2.4955,1.718466667,1.530933333,1.4723,1.924066667,2.0019,17.59386667,17.57726667,17.44993333,15.8204,13.43616667,11.7135,10.85006667,10.7952,12.4215,12.35503333,13.21216667,15.7593
0,9,Auckland,1667,9/1/2014,Cattle,2014,0,Auckland__2014-09-01,1,33,59,135.6666667,107.6666667,12.33333333,154.2197333,85.61863333,40.63396667,0.788466667,1.843933333,0,0,0,0,0,32.89963333,33.83213333,0,0,0,0,1.333333333,3.333333333,7.333333333,4,1,0.666666667,0,0,25.4738,19.03513333,15.8416,11.41653333,7.846866667,7.156433333,7.724433333,9.719333333,13.16643333,16.84916667,21.02956667,20.69966667,7.866666667,26.8,78.53333333,100.2,152.6,70.53333333,132.1333333,172.0666667,144.6,90.2,66.73333333,90.46666667,4.666666667,10.33333333,13,15,19,19.66666667,17,19,17.33333333,14.66666667,17.66666667,10.33333333,73.9785,81.4524,84.83756667,85.0333,86.88176667,85.6889,87.76343333,88.43013333,81.4111,77.68816667,76.35556667,76.80646667,0,0,0,0,71.46666667,45.5,102.6333333,133.5,87.6,4.8,1.033333333,0,315.35,187.4,202.65,167.75,134.5,138.7,146.55,155.35,157.8,186.6,220.85,195.05,21.3484,19.8929,18.91125,16.0833,13.0774,11.14835,9.1903,9.92415,12.37335,13.5645,15.21,18.54325,6.6,7.666666667,6.8,4.233333333,-2.333333333,-4.4,-5,-3.233333333,-1.7,-0.366666667,1.566666667,2.733333333,25.16343333,24.20713333,23.7355,20.7389,17.33116667,15.52886667,14.1484,15.0441,16.68223333,17.77313333,18.80556667,21.5602,20.2742,18.66906667,17.90646667,16.25776667,13.32903333,11.39666667,9.8344,10.7903,13.24,13.80643333,15.13556667,17.80106667,15.48063333,15.2226,15.18713333,12.81666667,9.853766667,8.916666667,6.727933333,7.201066667,9.737766667,10.42906667,11.13,14.2419,1.386966667,1.313666667,1.5382,2.2857,2.241733333,2.564933333,2.4955,2.160033333,1.530933333,1.4723,1.924066667,2.0019,17.59386667,17.57726667,17.44993333,15.8204,13.43616667,11.7135,10.85006667,11.542,12.4215,12.35503333,13.21216667,15.7593
0,10,Auckland,1667,10/1/2014,Cattle,2014,0,Auckland__2014-10-01,1,33,59,135.6666667,107.6666667,14,154.2197333,85.61863333,40.63396667,0.788466667,1.843933333,0,0,0,0,0,32.89963333,33.83213333,0,0,0,0,1.333333333,3.333333333,7.333333333,4,0,0.666666667,0,0,25.4738,19.03513333,15.8416,11.41653333,7.846866667,7.156433333,7.724433333,9.719333333,13.6162,16.84916667,21.02956667,20.69966667,7.866666667,26.8,78.53333333,100.2,152.6,70.53333333,132.1333333,172.0666667,82.2,90.2,66.73333333,90.46666667,4.666666667,10.33333333,13,15,19,19.66666667,17,19,18,14.66666667,17.66666667,10.33333333,73.9785,81.4524,84.83756667,85.0333,86.88176667,85.6889,87.76343333,88.43013333,82.8,77.68816667,76.35556667,76.80646667,0,0,0,0,71.46666667,45.5,102.6333333,133.5,28.76666667,4.8,1.033333333,0,315.35,187.4,202.65,167.75,134.5,138.7,146.55,155.35,156.7,186.6,220.85,195.05,21.3484,19.8929,18.91125,16.0833,13.0774,11.14835,9.1903,9.92415,12.105,13.5645,15.21,18.54325,6.6,7.666666667,6.8,4.233333333,-2.333333333,-4.4,-5,-3.233333333,-0.066666667,-0.366666667,1.566666667,2.733333333,25.16343333,24.20713333,23.7355,20.7389,17.33116667,15.52886667,14.1484,15.0441,16.00666667,17.77313333,18.80556667,21.5602,20.2742,18.66906667,17.90646667,16.25776667,13.32903333,11.39666667,9.8344,10.7903,12.00223333,13.80643333,15.13556667,17.80106667,15.48063333,15.2226,15.18713333,12.81666667,9.853766667,8.916666667,6.727933333,7.201066667,8.780033333,10.42906667,11.13,14.2419,1.386966667,1.313666667,1.5382,2.2857,2.241733333,2.564933333,2.4955,2.160033333,1.331133333,1.4723,1.924066667,2.0019,17.59386667,17.57726667,17.44993333,15.8204,13.43616667,11.7135,10.85006667,11.542,11.6476,12.35503333,13.21216667,15.7593
1,11,Auckland,1667,11/1/2014,Cattle,2014,0.00059988,Auckland__2014-11-01,1,33,59,135.6666667,107.6666667,14,154.2197333,85.61863333,40.63396667,0.788466667,1.843933333,0,0,0,0,11.95613333,32.89963333,33.83213333,0,0,0,0,1.333333333,3.333333333,7.333333333,4,0,0,0,0,25.4738,19.03513333,15.8416,11.41653333,7.846866667,7.156433333,7.724433333,9.719333333,13.6162,17.22366667,21.02956667,20.69966667,7.866666667,26.8,78.53333333,100.2,152.6,70.53333333,132.1333333,172.0666667,82.2,45.73333333,66.73333333,90.46666667,4.666666667,10.33333333,13,15,19,19.66666667,17,19,18,8.666666667,17.66666667,10.33333333,73.9785,81.4524,84.83756667,85.0333,86.88176667,85.6889,87.76343333,88.43013333,82.8,81.37633333,76.35556667,76.80646667,0,0,0,0,71.46666667,45.5,102.6333333,133.5,28.76666667,0,1.033333333,0,315.35,187.4,202.65,167.75,134.5,138.7,146.55,155.35,156.7,182.2,220.85,195.05,21.3484,19.8929,18.91125,16.0833,13.0774,11.14835,9.1903,9.92415,12.105,14.1113,15.21,18.54325,6.6,7.666666667,6.8,4.233333333,-2.333333333,-4.4,-5,-3.233333333,-0.066666667,0.666666667,1.566666667,2.733333333,25.16343333,24.20713333,23.7355,20.7389,17.33116667,15.52886667,14.1484,15.0441,16.00666667,17.65696667,18.80556667,21.5602,20.2742,18.66906667,17.90646667,16.25776667,13.32903333,11.39666667,9.8344,10.7903,12.00223333,13.9086,15.13556667,17.80106667,15.48063333,15.2226,15.18713333,12.81666667,9.853766667,8.916666667,6.727933333,7.201066667,8.780033333,10.8,11.13,14.2419,1.386966667,1.313666667,1.5382,2.2857,2.241733333,2.564933333,2.4955,2.160033333,1.331133333,1.346333333,1.924066667,2.0019,17.59386667,17.57726667,17.44993333,15.8204,13.43616667,11.7135,10.85006667,11.542,11.6476,12.96303333,13.21216667,15.7593
0,12,Auckland,1667,12/1/2014,Cattle,2014,0,Auckland__2014-12-01,1,33,59,135.6666667,107.6666667,14,154.2197333,85.61863333,40.63396667,0.788466667,1.843933333,0,0,0,0,11.95613333,36.4362,33.83213333,0,0,0,0,1.333333333,3.333333333,7.333333333,4,0,0,0.333333333,0,25.4738,19.03513333,15.8416,11.41653333,7.846866667,7.156433333,7.724433333,9.719333333,13.6162,17.22366667,20.26166667,20.69966667,7.866666667,26.8,78.53333333,100.2,152.6,70.53333333,132.1333333,172.0666667,82.2,45.73333333,86.53333333,90.46666667,4.666666667,10.33333333,13,15,19,19.66666667,17,19,18,8.666666667,11,10.33333333,73.9785,81.4524,84.83756667,85.0333,86.88176667,85.6889,87.76343333,88.43013333,82.8,81.37633333,76.4111,76.80646667,0,0,0,0,71.46666667,45.5,102.6333333,133.5,28.76666667,0,0,0,315.35,187.4,202.65,167.75,134.5,138.7,146.55,155.35,156.7,182.2,201.75,195.05,21.3484,19.8929,18.91125,16.0833,13.0774,11.14835,9.1903,9.92415,12.105,14.1113,16.15835,18.54325,6.6,7.666666667,6.8,4.233333333,-2.333333333,-4.4,-5,-3.233333333,-0.066666667,0.666666667,-0.766666667,2.733333333,25.16343333,24.20713333,23.7355,20.7389,17.33116667,15.52886667,14.1484,15.0441,16.00666667,17.65696667,20.1111,21.5602,20.2742,18.66906667,17.90646667,16.25776667,13.32903333,11.39666667,9.8344,10.7903,12.00223333,13.9086,15.45333333,17.80106667,15.48063333,15.2226,15.18713333,12.81666667,9.853766667,8.916666667,6.727933333,7.201066667,8.780033333,10.8,11.52446667,14.2419,1.386966667,1.313666667,1.5382,2.2857,2.241733333,2.564933333,2.4955,2.160033333,1.331133333,1.346333333,2.492166667,2.0019,17.59386667,17.57726667,17.44993333,15.8204,13.43616667,11.7135,10.85006667,11.542,11.6476,12.96303333,13.62406667,15.7593
0,1,Auckland,1651,1/1/2015,Cattle,2015,0,Auckland__2015-01-01,1,33,59,135.6666667,107.6666667,14,154.2197333,85.61863333,40.63396667,0.788466667,1.843933333,0,0,0,0,11.95613333,36.4362,113.7704333,0,0,0,0,1.333333333,3.333333333,7.333333333,4,0,0,0.333333333,0,25.4738,19.03513333,15.8416,11.41653333,7.846866667,7.156433333,7.724433333,9.719333333,13.6162,17.22366667,20.26166667,22.9769,7.866666667,26.8,78.53333333,100.2,152.6,70.53333333,132.1333333,172.0666667,82.2,45.73333333,86.53333333,23.4,4.666666667,10.33333333,13,15,19,19.66666667,17,19,18,8.666666667,11,9,73.9785,81.4524,84.83756667,85.0333,86.88176667,85.6889,87.76343333,88.43013333,82.8,81.37633333,76.4111,72.8817,0,0,0,0,71.46666667,45.5,102.6333333,133.5,28.76666667,0,0,0,315.35,187.4,202.65,167.75,134.5,138.7,146.55,155.35,156.7,182.2,201.75,244.55,21.3484,19.8929,18.91125,16.0833,13.0774,11.14835,9.1903,9.92415,12.105,14.1113,16.15835,18.60805,6.6,7.666666667,6.8,4.233333333,-2.333333333,-4.4,-5,-3.233333333,-0.066666667,0.666666667,-0.766666667,6.133333333,25.16343333,24.20713333,23.7355,20.7389,17.33116667,15.52886667,14.1484,15.0441,16.00666667,17.65696667,20.1111,21.64406667,20.2742,18.66906667,17.90646667,16.25776667,13.32903333,11.39666667,9.8344,10.7903,12.00223333,13.9086,15.45333333,17.63226667,15.48063333,15.2226,15.18713333,12.81666667,9.853766667,8.916666667,6.727933333,7.201066667,8.780033333,10.8,11.52446667,13.9796,1.386966667,1.313666667,1.5382,2.2857,2.241733333,2.564933333,2.4955,2.160033333,1.331133333,1.346333333,2.492166667,1.586433333,17.59386667,17.57726667,17.44993333,15.8204,13.43616667,11.7135,10.85006667,11.542,11.6476,12.96303333,13.62406667,14.78123333
0,2,Auckland,1651,2/1/2015,Cattle,2015,0,Auckland__2015-02-01,1,33,59,135.6666667,107.6666667,14,28.89173333,85.61863333,40.63396667,0.788466667,1.843933333,0,0,0,0,11.95613333,36.4362,113.7704333,0,0,0,0,1.333333333,3.333333333,7.333333333,4,0,0,0.333333333,0,20.7603,19.03513333,15.8416,11.41653333,7.846866667,7.156433333,7.724433333,9.719333333,13.6162,17.22366667,20.26166667,22.9769,121.7333333,26.8,78.53333333,100.2,152.6,70.53333333,132.1333333,172.0666667,82.2,45.73333333,86.53333333,23.4,11,10.33333333,13,15,19,19.66666667,17,19,18,8.666666667,11,9,79.1613,81.4524,84.83756667,85.0333,86.88176667,85.6889,87.76343333,88.43013333,82.8,81.37633333,76.4111,72.8817,0,0,0,0,71.46666667,45.5,102.6333333,133.5,28.76666667,0,0,0,231.1,187.4,202.65,167.75,134.5,138.7,146.55,155.35,156.7,182.2,201.75,244.55,21.05325,19.8929,18.91125,16.0833,13.0774,11.14835,9.1903,9.92415,12.105,14.1113,16.15835,18.60805,7,7.666666667,6.8,4.233333333,-2.333333333,-4.4,-5,-3.233333333,-0.066666667,0.666666667,-0.766666667,6.133333333,24.46556667,24.20713333,23.7355,20.7389,17.33116667,15.52886667,14.1484,15.0441,16.00666667,17.65696667,20.1111,21.64406667,19.9903,18.66906667,17.90646667,16.25776667,13.32903333,11.39666667,9.8344,10.7903,12.00223333,13.9086,15.45333333,17.63226667,16.60536667,15.2226,15.18713333,12.81666667,9.853766667,8.916666667,6.727933333,7.201066667,8.780033333,10.8,11.52446667,13.9796,1.844733333,1.313666667,1.5382,2.2857,2.241733333,2.564933333,2.4955,2.160033333,1.331133333,1.346333333,2.492166667,1.586433333,18.6402,17.57726667,17.44993333,15.8204,13.43616667,11.7135,10.85006667,11.542,11.6476,12.96303333,13.62406667,14.78123333
1,3,Auckland,1651,3/1/2015,Cattle,2015,0.000605694,Auckland__2015-03-01,1,33,59,135.6666667,107.6666667,14,28.89173333,42.76163333,40.63396667,0.788466667,1.843933333,0,0,0,0,11.95613333,36.4362,113.7704333,0,0,0,0,1.333333333,3.333333333,7.333333333,4,0,0,0.333333333,0,20.7603,17.663,15.8416,11.41653333,7.846866667,7.156433333,7.724433333,9.719333333,13.6162,17.22366667,20.26166667,22.9769,121.7333333,100.2666667,78.53333333,100.2,152.6,70.53333333,132.1333333,172.0666667,82.2,45.73333333,86.53333333,23.4,11,9,13,15,19,19.66666667,17,19,18,8.666666667,11,9,79.1613,80.1839,84.83756667,85.0333,86.88176667,85.6889,87.76343333,88.43013333,82.8,81.37633333,76.4111,72.8817,0,0,0,0,71.46666667,45.5,102.6333333,133.5,28.76666667,0,0,0,231.1,190.3,202.65,167.75,134.5,138.7,146.55,155.35,156.7,182.2,201.75,244.55,21.05325,21.1948,18.91125,16.0833,13.0774,11.14835,9.1903,9.92415,12.105,14.1113,16.15835,18.60805,7,8.333333333,6.8,4.233333333,-2.333333333,-4.4,-5,-3.233333333,-0.066666667,0.666666667,-0.766666667,6.133333333,24.46556667,25.44366667,23.7355,20.7389,17.33116667,15.52886667,14.1484,15.0441,16.00666667,17.65696667,20.1111,21.64406667,19.9903,20.7161,17.90646667,16.25776667,13.32903333,11.39666667,9.8344,10.7903,12.00223333,13.9086,15.45333333,17.63226667,16.60536667,17.6276,15.18713333,12.81666667,9.853766667,8.916666667,6.727933333,7.201066667,8.780033333,10.8,11.52446667,13.9796,1.844733333,1.113366667,1.5382,2.2857,2.241733333,2.564933333,2.4955,2.160033333,1.331133333,1.346333333,2.492166667,1.586433333,18.6402,19.6039,17.44993333,15.8204,13.43616667,11.7135,10.85006667,11.542,11.6476,12.96303333,13.62406667,14.78123333
0,4,Auckland,1651,4/1/2015,Cattle,2015,0,Auckland__2015-04-01,1,33,59,135.6666667,107.6666667,14,28.89173333,42.76163333,36.05736667,0.788466667,1.843933333,0,0,0,0,11.95613333,36.4362,113.7704333,0,0,0,0,1.333333333,3.333333333,7.333333333,4,0,0,0.333333333,0,20.7603,17.663,15.79043333,11.41653333,7.846866667,7.156433333,7.724433333,9.719333333,13.6162,17.22366667,20.26166667,22.9769,121.7333333,100.2666667,33.73333333,100.2,152.6,70.53333333,132.1333333,172.0666667,82.2,45.73333333,86.53333333,23.4,11,9,9.333333333,15,19,19.66666667,17,19,18,8.666666667,11,9,79.1613,80.1839,84.01073333,85.0333,86.88176667,85.6889,87.76343333,88.43013333,82.8,81.37633333,76.4111,72.8817,0,0,0,0,71.46666667,45.5,102.6333333,133.5,28.76666667,0,0,0,231.1,190.3,217.55,167.75,134.5,138.7,146.55,155.35,156.7,182.2,201.75,244.55,21.05325,21.1948,19.2339,16.0833,13.0774,11.14835,9.1903,9.92415,12.105,14.1113,16.15835,18.60805,7,8.333333333,6.633333333,4.233333333,-2.333333333,-4.4,-5,-3.233333333,-0.066666667,0.666666667,-0.766666667,6.133333333,24.46556667,25.44366667,23.5946,20.7389,17.33116667,15.52886667,14.1484,15.0441,16.00666667,17.65696667,20.1111,21.64406667,19.9903,20.7161,18.5785,16.25776667,13.32903333,11.39666667,9.8344,10.7903,12.00223333,13.9086,15.45333333,17.63226667,16.60536667,17.6276,15.7602,12.81666667,9.853766667,8.916666667,6.727933333,7.201066667,8.780033333,10.8,11.52446667,13.9796,1.844733333,1.113366667,1.380266667,2.2857,2.241733333,2.564933333,2.4955,2.160033333,1.331133333,1.346333333,2.492166667,1.586433333,18.6402,19.6039,18.0833,15.8204,13.43616667,11.7135,10.85006667,11.542,11.6476,12.96303333,13.62406667,14.78123333
7,5,Auckland,1651,5/1/2015,Cattle,2015,0.004239855,Auckland__2015-05-01,0,33,59,135.6666667,107.6666667,14,28.89173333,42.76163333,36.05736667,16.603,1.843933333,0,0,0,0,11.95613333,36.4362,113.7704333,0,0,0,0,1.333333333,3.333333333,7.333333333,4,0,0,0.333333333,0,20.7603,17.663,15.79043333,11.1693,7.846866667,7.156433333,7.724433333,9.719333333,13.6162,17.22366667,20.26166667,22.9769,121.7333333,100.2666667,33.73333333,52.13333333,152.6,70.53333333,132.1333333,172.0666667,82.2,45.73333333,86.53333333,23.4,11,9,9.333333333,10,19,19.66666667,17,19,18,8.666666667,11,9,79.1613,80.1839,84.01073333,79.66666667,86.88176667,85.6889,87.76343333,88.43013333,82.8,81.37633333,76.4111,72.8817,0,0,0,0,71.46666667,45.5,102.6333333,133.5,28.76666667,0,0,0,231.1,190.3,217.55,170.7,134.5,138.7,146.55,155.35,156.7,182.2,201.75,244.55,21.05325,21.1948,19.2339,16.4633,13.0774,11.14835,9.1903,9.92415,12.105,14.1113,16.15835,18.60805,7,8.333333333,6.633333333,2.633333333,-2.333333333,-4.4,-5,-3.233333333,-0.066666667,0.666666667,-0.766666667,6.133333333,24.46556667,25.44366667,23.5946,20.98443333,17.33116667,15.52886667,14.1484,15.0441,16.00666667,17.65696667,20.1111,21.64406667,19.9903,20.7161,18.5785,16.92333333,13.32903333,11.39666667,9.8344,10.7903,12.00223333,13.9086,15.45333333,17.63226667,16.60536667,17.6276,15.7602,12.97776667,9.853766667,8.916666667,6.727933333,7.201066667,8.780033333,10.8,11.52446667,13.9796,1.844733333,1.113366667,1.380266667,1.751233333,2.241733333,2.564933333,2.4955,2.160033333,1.331133333,1.346333333,2.492166667,1.586433333,18.6402,19.6039,18.0833,15.4462,13.43616667,11.7135,10.85006667,11.542,11.6476,12.96303333,13.62406667,14.78123333
5,6,Auckland,1651,6/1/2015,Cattle,2015,0.003028468,Auckland__2015-06-01,0,0,59,135.6666667,107.6666667,14,28.89173333,42.76163333,36.05736667,16.603,11.17643333,0,0,0,0,11.95613333,36.4362,113.7704333,0,0,0,0,0,3.333333333,7.333333333,4,0,0,0.333333333,0,20.7603,17.663,15.79043333,11.1693,7.733966667,7.156433333,7.724433333,9.719333333,13.6162,17.22366667,20.26166667,22.9769,121.7333333,100.2666667,33.73333333,52.13333333,116.3333333,70.53333333,132.1333333,172.0666667,82.2,45.73333333,86.53333333,23.4,11,9,9.333333333,10,18.66666667,19.66666667,17,19,18,8.666666667,11,9,79.1613,80.1839,84.01073333,79.66666667,84.50536667,85.6889,87.76343333,88.43013333,82.8,81.37633333,76.4111,72.8817,0,0,0,0,2.7,45.5,102.6333333,133.5,28.76666667,0,0,0,231.1,190.3,217.55,170.7,140.7,138.7,146.55,155.35,156.7,182.2,201.75,244.55,21.05325,21.1948,19.2339,16.4633,14.55965,11.14835,9.1903,9.92415,12.105,14.1113,16.15835,18.60805,7,8.333333333,6.633333333,2.633333333,4.366666667,-4.4,-5,-3.233333333,-0.066666667,0.666666667,-0.766666667,6.133333333,24.46556667,25.44366667,23.5946,20.98443333,19.5914,15.52886667,14.1484,15.0441,16.00666667,17.65696667,20.1111,21.64406667,19.9903,20.7161,18.5785,16.92333333,15.6656,11.39666667,9.8344,10.7903,12.00223333,13.9086,15.45333333,17.63226667,16.60536667,17.6276,15.7602,12.97776667,12.43653333,8.916666667,6.727933333,7.201066667,8.780033333,10.8,11.52446667,13.9796,1.844733333,1.113366667,1.380266667,1.751233333,1.731333333,2.564933333,2.4955,2.160033333,1.331133333,1.346333333,2.492166667,1.586433333,18.6402,19.6039,18.0833,15.4462,15.1267,11.7135,10.85006667,11.542,11.6476,12.96303333,13.62406667,14.78123333
